"(PDH-CSV 4.0) (GMT Daylight Time)(-60)","\\WILLS-DESKTOP\Memory\Available MBytes"
"04/24/2018 11:37:33.371","15510"
"04/24/2018 11:37:38.384","15478"
"04/24/2018 11:37:43.374","15446"
"04/24/2018 11:37:48.381","15399"
"04/24/2018 11:37:58.621","15333"
"04/24/2018 11:38:03.383","15305"
"04/24/2018 11:38:08.372","15270"
"04/24/2018 11:38:13.379","15248"
"04/24/2018 11:38:18.385","15257"
"04/24/2018 11:38:23.379","15251"
"04/24/2018 11:38:28.370","15227"
"04/24/2018 11:38:33.371","15201"
"04/24/2018 11:38:38.375","15172"
"04/24/2018 11:38:43.376","15141"
"04/24/2018 11:38:48.381","15104"
"04/24/2018 11:38:53.382","15069"
"04/24/2018 11:38:58.392","15037"
"04/24/2018 11:39:08.371","14970"
"04/24/2018 11:39:13.376","14259"
"04/24/2018 11:39:18.374","14846"
"04/24/2018 11:39:23.380","14312"
"04/24/2018 11:39:28.371","14819"
"04/24/2018 11:39:33.377","14200"
"04/24/2018 11:39:38.395","14863"
"04/24/2018 11:39:43.371","14535"
"04/24/2018 11:39:48.372","14657"
"04/24/2018 11:39:53.376","13941"
"04/24/2018 11:39:58.377","14770"
"04/24/2018 11:40:03.380","14702"
"04/24/2018 11:40:08.387","14520"
"04/24/2018 11:40:13.375","14486"
"04/24/2018 11:40:18.393","14446"
"04/24/2018 11:40:28.246","14383"
"04/24/2018 11:40:28.381","14382"
"04/24/2018 11:40:33.371","14350"
"04/24/2018 11:40:38.377","14322"
"04/24/2018 11:40:43.384","14288"
"04/24/2018 11:40:48.381","14255"
"04/24/2018 11:40:53.376","14222"
"04/24/2018 11:41:03.871","14155"
"04/24/2018 11:41:08.385","14126"
"04/24/2018 11:41:13.377","14093"
"04/24/2018 11:41:18.384","14061"
"04/24/2018 11:41:23.375","14025"
"04/24/2018 11:41:28.404","13992"
"04/24/2018 11:41:38.309","13930"
"04/24/2018 11:41:38.379","13930"
"04/24/2018 11:41:43.384","13897"
"04/24/2018 11:41:48.376","13864"
"04/24/2018 11:41:53.383","13833"
"04/24/2018 11:41:58.379","13799"
"04/24/2018 11:42:03.371","13768"
"04/24/2018 11:42:08.372","13737"
"04/24/2018 11:42:13.372","13702"
"04/24/2018 11:42:18.372","13668"
"04/24/2018 11:42:23.372","13634"
"04/24/2018 11:42:28.377","13603"
"04/24/2018 11:42:33.377","13580"
"04/24/2018 11:42:38.401","13542"
"04/24/2018 11:42:48.371","13471"
"04/24/2018 11:42:53.384","13438"
"04/24/2018 11:42:58.374","13407"
"04/24/2018 11:43:03.382","13372"
"04/24/2018 11:43:08.372","13342"
"04/24/2018 11:43:13.380","13312"
"04/24/2018 11:43:23.996","13246"
"04/24/2018 11:43:28.378","13216"
"04/24/2018 11:43:33.376","13184"
"04/24/2018 11:43:38.383","13151"
"04/24/2018 11:43:43.382","13120"
"04/24/2018 11:43:48.373","13089"
"04/24/2018 11:43:53.396","13064"
"04/24/2018 11:44:03.371","13000"
"04/24/2018 11:44:08.385","12969"
"04/24/2018 11:44:13.377","12938"
"04/24/2018 11:44:18.384","12904"
"04/24/2018 11:44:23.376","12873"
"04/24/2018 11:44:28.377","12841"
"04/24/2018 11:44:38.371","12774"
"04/24/2018 11:44:43.378","12742"
"04/24/2018 11:44:48.371","12711"
"04/24/2018 11:44:53.384","12677"
"04/24/2018 11:44:58.376","12641"
"04/24/2018 11:45:03.375","12616"
"04/24/2018 11:45:13.246","12553"
"04/24/2018 11:45:13.384","12553"
"04/24/2018 11:45:18.373","12507"
"04/24/2018 11:45:23.380","12477"
"04/24/2018 11:45:28.373","12443"
"04/24/2018 11:45:33.386","12410"
"04/24/2018 11:45:38.379","12380"
"04/24/2018 11:45:48.871","12313"
"04/24/2018 11:45:53.379","12285"
"04/24/2018 11:45:58.371","12252"
"04/24/2018 11:46:03.380","12218"
"04/24/2018 11:46:08.371","12182"
"04/24/2018 11:46:13.402","12150"
"04/24/2018 11:46:23.308","12094"
"04/24/2018 11:46:23.380","12094"
"04/24/2018 11:46:28.383","12059"
"04/24/2018 11:46:33.381","12028"
"04/24/2018 11:46:38.373","11995"
"04/24/2018 11:46:43.373","11964"
"04/24/2018 11:46:48.384","11928"
"04/24/2018 11:46:58.933","11859"
"04/24/2018 11:47:03.380","11831"
"04/24/2018 11:47:08.373","11799"
"04/24/2018 11:47:13.381","11766"
"04/24/2018 11:47:18.374","11732"
"04/24/2018 11:47:23.403","11700"
"04/24/2018 11:47:33.371","11644"
"04/24/2018 11:47:38.386","11606"
"04/24/2018 11:47:43.378","11574"
"04/24/2018 11:47:48.371","11530"
"04/24/2018 11:47:53.379","11499"
"04/24/2018 11:48:04.246","11424"
"04/24/2018 11:48:08.385","11398"
"04/24/2018 11:48:13.384","11364"
"04/24/2018 11:48:18.377","11334"
"04/24/2018 11:48:23.386","11298"
"04/24/2018 11:48:28.384","11266"
"04/24/2018 11:48:33.384","11234"
"04/24/2018 11:48:43.434","11167"
"04/24/2018 11:48:48.371","11133"
"04/24/2018 11:48:53.380","11103"
"04/24/2018 11:48:58.372","10891"
"04/24/2018 11:49:03.381","11404"
"04/24/2018 11:49:08.388","10557"
"04/24/2018 11:49:13.372","11411"
"04/24/2018 11:49:18.380","10652"
"04/24/2018 11:49:23.374","10669"
"04/24/2018 11:49:28.382","11042"
"04/24/2018 11:49:33.374","11592"
"04/24/2018 11:49:38.391","11615"
"04/24/2018 11:49:48.746","11347"
"04/24/2018 11:49:53.379","12258"
"04/24/2018 11:49:58.372","12512"
"04/24/2018 11:50:03.380","12487"
"04/24/2018 11:50:08.379","12457"
"04/24/2018 11:50:13.378","12424"
"04/24/2018 11:50:23.183","12350"
"04/24/2018 11:50:23.372","12349"
"04/24/2018 11:50:28.377","12315"
"04/24/2018 11:50:33.371","12281"
"04/24/2018 11:50:38.381","12249"
"04/24/2018 11:50:43.399","12218"
"04/24/2018 11:50:54.059","12145"
"04/24/2018 11:50:58.372","12115"
"04/24/2018 11:51:03.382","12082"
"04/24/2018 11:51:08.381","12048"
"04/24/2018 11:51:13.381","12015"
"04/24/2018 11:51:18.380","11982"
"04/24/2018 11:51:23.381","11950"
"04/24/2018 11:51:33.246","11885"
"04/24/2018 11:51:33.372","11884"
"04/24/2018 11:51:38.376","11850"
"04/24/2018 11:51:43.376","11816"
"04/24/2018 11:51:48.385","11782"
"04/24/2018 11:51:53.378","11750"
"04/24/2018 11:51:58.380","11718"
"04/24/2018 11:52:08.371","11652"
"04/24/2018 11:52:13.381","11618"
"04/24/2018 11:52:18.374","11584"
"04/24/2018 11:52:23.373","11551"
"04/24/2018 11:52:28.379","11519"
"04/24/2018 11:52:33.378","11490"
"04/24/2018 11:52:43.308","11429"
"04/24/2018 11:52:43.380","11428"
"04/24/2018 11:52:48.384","11388"
"04/24/2018 11:52:53.378","11357"
"04/24/2018 11:52:58.372","11323"
"04/24/2018 11:53:03.397","11290"
"04/24/2018 11:53:08.372","11256"
"04/24/2018 11:53:13.372","11225"
"04/24/2018 11:53:18.371","11189"
"04/24/2018 11:53:23.381","11156"
"04/24/2018 11:53:28.374","11121"
"04/24/2018 11:53:33.385","11089"
"04/24/2018 11:53:43.871","11019"
"04/24/2018 11:53:48.381","10984"
"04/24/2018 11:53:53.376","10956"
"04/24/2018 11:53:58.376","10922"
"04/24/2018 11:54:03.376","10889"
"04/24/2018 11:54:08.385","10856"
"04/24/2018 11:54:18.309","10788"
"04/24/2018 11:54:18.382","10787"
"04/24/2018 11:54:23.386","10755"
"04/24/2018 11:54:28.380","10723"
"04/24/2018 11:54:33.381","10689"
"04/24/2018 11:54:38.389","10656"
"04/24/2018 11:54:49.183","10584"
"04/24/2018 11:54:53.382","10557"
"04/24/2018 11:54:58.377","10524"
"04/24/2018 11:55:03.378","10496"
"04/24/2018 11:55:08.374","10462"
"04/24/2018 11:55:13.411","10430"
"04/24/2018 11:55:23.371","10357"
"04/24/2018 11:55:28.382","10318"
"04/24/2018 11:55:33.376","10283"
"04/24/2018 11:55:38.377","10249"
"04/24/2018 11:55:43.372","10217"
"04/24/2018 11:55:48.402","10182"
"04/24/2018 11:55:59.246","10109"
"04/24/2018 11:56:03.383","10081"
"04/24/2018 11:56:08.377","10048"
"04/24/2018 11:56:13.373","10013"
"04/24/2018 11:56:18.374","9980"
"04/24/2018 11:56:23.402","9944"
"04/24/2018 11:56:33.684","9880"
"04/24/2018 11:56:38.373","9848"
"04/24/2018 11:56:43.385","9813"
"04/24/2018 11:56:48.379","9781"
"04/24/2018 11:56:53.375","9744"
"04/24/2018 11:57:03.370","9677"
"04/24/2018 11:57:08.372","9646"
"04/24/2018 11:57:13.383","9612"
"04/24/2018 11:57:18.378","9577"
"04/24/2018 11:57:23.374","9542"
"04/24/2018 11:57:28.405","9510"
"04/24/2018 11:57:38.372","9450"
"04/24/2018 11:57:43.376","9417"
"04/24/2018 11:57:48.380","9383"
"04/24/2018 11:57:53.385","9335"
"04/24/2018 11:57:58.374","9300"
"04/24/2018 11:58:03.379","9269"
"04/24/2018 11:58:08.385","9239"
"04/24/2018 11:58:13.406","9203"
"04/24/2018 11:58:24.121","9129"
"04/24/2018 11:58:28.376","9099"
"04/24/2018 11:58:33.379","9066"
"04/24/2018 11:58:38.380","9035"
"04/24/2018 11:58:43.383","9000"
"04/24/2018 11:58:48.384","8269"
"04/24/2018 11:58:53.372","9533"
"04/24/2018 11:58:58.371","8866"
"04/24/2018 11:59:03.372","10424"
"04/24/2018 11:59:08.376","9980"
"04/24/2018 11:59:13.377","11081"
"04/24/2018 11:59:18.381","11084"
"04/24/2018 11:59:23.382","11070"
"04/24/2018 11:59:28.378","11060"
"04/24/2018 11:59:33.374","11051"
"04/24/2018 11:59:38.375","10682"
"04/24/2018 11:59:43.381","11566"
"04/24/2018 11:59:48.378","11719"
"04/24/2018 11:59:53.381","11751"
"04/24/2018 11:59:58.385","11525"
"04/24/2018 12:00:03.373","11485"
"04/24/2018 12:00:08.379","11501"
"04/24/2018 12:00:13.380","11469"
"04/24/2018 12:00:18.372","11431"
"04/24/2018 12:00:23.384","11390"
"04/24/2018 12:00:28.373","11366"
"04/24/2018 12:00:33.383","11331"
"04/24/2018 12:00:38.380","11287"
"04/24/2018 12:00:43.380","11350"
"04/24/2018 12:00:48.380","11424"
"04/24/2018 12:00:53.379","11385"
"04/24/2018 12:00:58.385","11358"
"04/24/2018 12:01:03.385","11317"
"04/24/2018 12:01:08.376","11295"
"04/24/2018 12:01:13.385","11263"
"04/24/2018 12:01:18.378","11217"
"04/24/2018 12:01:23.386","11176"
"04/24/2018 12:01:28.380","11246"
"04/24/2018 12:01:33.377","11351"
"04/24/2018 12:01:38.383","11312"
"04/24/2018 12:01:43.384","11281"
"04/24/2018 12:01:48.379","11253"
"04/24/2018 12:01:53.385","11221"
"04/24/2018 12:01:58.373","11180"
"04/24/2018 12:02:03.376","11138"
"04/24/2018 12:02:08.379","11110"
"04/24/2018 12:02:13.375","11079"
"04/24/2018 12:02:18.378","11044"
"04/24/2018 12:02:23.376","11262"
"04/24/2018 12:02:28.383","11253"
"04/24/2018 12:02:33.376","11223"
"04/24/2018 12:02:38.376","11195"
"04/24/2018 12:02:43.382","11112"
"04/24/2018 12:02:48.382","11062"
"04/24/2018 12:02:53.385","11006"
"04/24/2018 12:02:58.385","10981"
"04/24/2018 12:03:03.377","10957"
"04/24/2018 12:03:08.386","10928"
"04/24/2018 12:03:13.374","10908"
"04/24/2018 12:03:18.372","10885"
"04/24/2018 12:03:23.376","11148"
"04/24/2018 12:03:28.373","11118"
"04/24/2018 12:03:33.384","11081"
"04/24/2018 12:03:38.373","11047"
"04/24/2018 12:03:43.377","11024"
"04/24/2018 12:03:48.383","10996"
"04/24/2018 12:03:53.384","10955"
"04/24/2018 12:03:58.375","10925"
"04/24/2018 12:04:03.372","10905"
"04/24/2018 12:04:08.383","10885"
"04/24/2018 12:04:13.385","10856"
"04/24/2018 12:04:18.382","10834"
"04/24/2018 12:04:23.385","10803"
"04/24/2018 12:04:28.375","10862"
"04/24/2018 12:04:33.372","11100"
"04/24/2018 12:04:38.371","11065"
"04/24/2018 12:04:43.379","11036"
"04/24/2018 12:04:48.376","11547"
"04/24/2018 12:04:53.372","14856"
"04/24/2018 12:04:58.384","19285"
"04/24/2018 12:05:03.371","27886"
"04/24/2018 12:05:08.383","26939"
"04/24/2018 12:05:13.386","26002"
"04/24/2018 12:05:18.370","25443"
"04/24/2018 12:05:23.373","25330"
"04/24/2018 12:05:28.376","24101"
"04/24/2018 12:05:33.372","23303"
"04/24/2018 12:05:38.381","23314"
"04/24/2018 12:05:43.386","23291"
"04/24/2018 12:05:48.376","23208"
"04/24/2018 12:05:53.381","22977"
"04/24/2018 12:05:58.375","22594"
"04/24/2018 12:06:03.371","21232"
"04/24/2018 12:06:08.383","21623"
"04/24/2018 12:06:13.375","18189"
"04/24/2018 12:06:18.380","17428"
"04/24/2018 12:06:23.385","16269"
"04/24/2018 12:06:28.376","15100"
"04/24/2018 12:06:33.384","15639"
"04/24/2018 12:06:43.465","12322"
"04/24/2018 12:06:48.384","13407"
"04/24/2018 12:06:53.371","11994"
"04/24/2018 12:06:58.382","10703"
"04/24/2018 12:07:03.379","9910"
"04/24/2018 12:07:13.152","10571"
"04/24/2018 12:07:13.373","10571"
"04/24/2018 12:07:18.376","11723"
"04/24/2018 12:07:23.371","11691"
"04/24/2018 12:07:28.374","11655"
"04/24/2018 12:07:33.385","11617"
"04/24/2018 12:07:44.027","11550"
"04/24/2018 12:07:48.383","11525"
"04/24/2018 12:07:53.378","11484"
"04/24/2018 12:07:58.374","11455"
"04/24/2018 12:08:03.385","11423"
"04/24/2018 12:08:13.715","11354"
"04/24/2018 12:08:18.373","11320"
"04/24/2018 12:08:23.384","11286"
"04/24/2018 12:08:28.381","11249"
"04/24/2018 12:08:33.376","11139"
"04/24/2018 12:08:43.402","11062"
"04/24/2018 12:08:48.382","11033"
"04/24/2018 12:08:53.378","10997"
"04/24/2018 12:08:58.379","10958"
"04/24/2018 12:09:03.376","10925"
"04/24/2018 12:09:13.090","10858"
"04/24/2018 12:09:13.384","10856"
"04/24/2018 12:09:18.372","10821"
"04/24/2018 12:09:23.378","10786"
"04/24/2018 12:09:28.378","10769"
"04/24/2018 12:09:33.375","10758"
"04/24/2018 12:09:38.376","10723"
"04/24/2018 12:09:48.714","10650"
"04/24/2018 12:09:53.383","10626"
"04/24/2018 12:09:58.378","10592"
"04/24/2018 12:10:03.375","10557"
"04/24/2018 12:10:08.373","10530"
"04/24/2018 12:10:18.371","10459"
"04/24/2018 12:10:23.383","10417"
"04/24/2018 12:10:28.386","10379"
"04/24/2018 12:10:33.382","10347"
"04/24/2018 12:10:38.386","10314"
"04/24/2018 12:10:43.387","10283"
"04/24/2018 12:10:53.371","10217"
"04/24/2018 12:10:58.374","10182"
"04/24/2018 12:11:03.385","10147"
"04/24/2018 12:11:08.382","10116"
"04/24/2018 12:11:13.384","10083"
"04/24/2018 12:11:18.386","10049"
"04/24/2018 12:11:28.372","9983"
"04/24/2018 12:11:33.384","9948"
"04/24/2018 12:11:38.380","9917"
"04/24/2018 12:11:43.377","9881"
"04/24/2018 12:11:48.378","9847"
"04/24/2018 12:11:58.153","9777"
"04/24/2018 12:11:58.385","9776"
"04/24/2018 12:12:03.374","9741"
"04/24/2018 12:12:08.370","9706"
"04/24/2018 12:12:13.384","9670"
"04/24/2018 12:12:23.090","9598"
"04/24/2018 12:12:23.384","9595"
"04/24/2018 12:12:28.371","9560"
"04/24/2018 12:12:33.384","9528"
"04/24/2018 12:12:38.380","9501"
"04/24/2018 12:12:43.386","9466"
"04/24/2018 12:12:53.371","9391"
"04/24/2018 12:12:58.383","9361"
"04/24/2018 12:13:03.379","9327"
"04/24/2018 12:13:08.382","9294"
"04/24/2018 12:13:13.384","9253"
"04/24/2018 12:13:18.378","9220"
"04/24/2018 12:13:28.371","9152"
"04/24/2018 12:13:33.383","9114"
"04/24/2018 12:13:38.371","9078"
"04/24/2018 12:13:43.384","9043"
"04/24/2018 12:13:48.382","9008"
"04/24/2018 12:13:58.090","8945"
"04/24/2018 12:13:58.371","8943"
"04/24/2018 12:14:03.375","8906"
"04/24/2018 12:14:08.380","8872"
"04/24/2018 12:14:13.380","8830"
"04/24/2018 12:14:18.385","8797"
"04/24/2018 12:14:23.385","8763"
"04/24/2018 12:14:28.390","8727"
"04/24/2018 12:14:38.465","8653"
"04/24/2018 12:14:43.376","8619"
"04/24/2018 12:14:48.379","8582"
"04/24/2018 12:14:53.380","8553"
"04/24/2018 12:14:58.383","8518"
"04/24/2018 12:15:03.384","8482"
"04/24/2018 12:15:08.371","8461"
"04/24/2018 12:15:13.375","8427"
"04/24/2018 12:15:23.370","8353"
"04/24/2018 12:15:28.384","8318"
"04/24/2018 12:15:33.381","8286"
"04/24/2018 12:15:38.378","8249"
"04/24/2018 12:15:43.383","8222"
"04/24/2018 12:15:53.277","8149"
"04/24/2018 12:15:53.384","8149"
"04/24/2018 12:15:58.373","8120"
"04/24/2018 12:16:03.370","8080"
"04/24/2018 12:16:08.383","8042"
"04/24/2018 12:16:13.398","8008"
"04/24/2018 12:16:18.371","7971"
"04/24/2018 12:16:23.371","7937"
"04/24/2018 12:16:28.385","7903"
"04/24/2018 12:16:33.373","7868"
"04/24/2018 12:16:38.378","7830"
"04/24/2018 12:16:43.377","7800"
"04/24/2018 12:16:53.371","7749"
"04/24/2018 12:16:58.384","7725"
"04/24/2018 12:17:03.382","7702"
"04/24/2018 12:17:08.380","7674"
"04/24/2018 12:17:13.390","7635"
"04/24/2018 12:17:23.527","7563"
"04/24/2018 12:17:28.374","7527"
"04/24/2018 12:17:33.373","7495"
"04/24/2018 12:17:38.370","7470"
"04/24/2018 12:17:43.377","7432"
"04/24/2018 12:17:53.371","7354"
"04/24/2018 12:17:58.384","7322"
"04/24/2018 12:18:03.382","7287"
"04/24/2018 12:18:08.379","7261"
"04/24/2018 12:18:13.383","7225"
"04/24/2018 12:18:24.090","7148"
"04/24/2018 12:18:28.375","7118"
"04/24/2018 12:18:33.373","7081"
"04/24/2018 12:18:38.372","7049"
"04/24/2018 12:18:43.387","7013"
"04/24/2018 12:18:53.370","6946"
"04/24/2018 12:18:58.384","6911"
"04/24/2018 12:19:03.381","6877"
"04/24/2018 12:19:08.382","6845"
"04/24/2018 12:19:13.381","6804"
"04/24/2018 12:19:23.464","6733"
"04/24/2018 12:19:28.375","6695"
"04/24/2018 12:19:33.379","6661"
"04/24/2018 12:19:38.379","6630"
"04/24/2018 12:19:43.380","6596"
"04/24/2018 12:19:48.377","6560"
"04/24/2018 12:19:59.089","6485"
"04/24/2018 12:20:03.385","6455"
"04/24/2018 12:20:08.382","6429"
"04/24/2018 12:20:13.371","6392"
"04/24/2018 12:20:18.375","6356"
"04/24/2018 12:20:28.777","6276"
"04/24/2018 12:20:33.385","6242"
"04/24/2018 12:20:38.384","6202"
"04/24/2018 12:20:43.382","6168"
"04/24/2018 12:20:48.382","6134"
"04/24/2018 12:20:58.371","6069"
"04/24/2018 12:21:03.378","6033"
"04/24/2018 12:21:08.382","6008"
"04/24/2018 12:21:13.372","5971"
"04/24/2018 12:21:18.377","5935"
"04/24/2018 12:21:23.377","5905"
"04/24/2018 12:21:28.381","5868"
"04/24/2018 12:21:33.386","5840"
"04/24/2018 12:21:43.590","5770"
"04/24/2018 12:21:48.375","5744"
"04/24/2018 12:21:53.378","5709"
"04/24/2018 12:21:58.379","5675"
"04/24/2018 12:22:03.383","5641"
"04/24/2018 12:22:08.384","5602"
"04/24/2018 12:22:13.372","5571"
"04/24/2018 12:22:18.397","5537"
"04/24/2018 12:22:28.714","5464"
"04/24/2018 12:22:33.375","5432"
"04/24/2018 12:22:38.375","5403"
"04/24/2018 12:22:43.380","5368"
"04/24/2018 12:22:48.380","5334"
"04/24/2018 12:22:53.385","5286"
"04/24/2018 12:22:58.385","5248"
"04/24/2018 12:23:03.389","5216"
"04/24/2018 12:23:13.840","5139"
"04/24/2018 12:23:18.371","5105"
"04/24/2018 12:23:23.374","5073"
"04/24/2018 12:23:28.382","5038"
"04/24/2018 12:23:33.386","5002"
"04/24/2018 12:23:38.376","4974"
"04/24/2018 12:23:43.380","4939"
"04/24/2018 12:23:48.392","4915"
"04/24/2018 12:23:58.965","4853"
"04/24/2018 12:24:03.374","4822"
"04/24/2018 12:24:08.379","4782"
"04/24/2018 12:24:13.384","4754"
"04/24/2018 12:24:18.374","4718"
"04/24/2018 12:24:23.374","4683"
"04/24/2018 12:24:28.379","4651"
"04/24/2018 12:24:33.389","4616"
"04/24/2018 12:24:44.090","4550"
"04/24/2018 12:24:48.374","4522"
"04/24/2018 12:24:53.374","4491"
"04/24/2018 12:24:58.372","4456"
"04/24/2018 12:25:03.379","4420"
"04/24/2018 12:25:13.371","4362"
"04/24/2018 12:25:18.385","4326"
"04/24/2018 12:25:23.385","4290"
"04/24/2018 12:25:28.383","4250"
"04/24/2018 12:25:33.389","4216"
"04/24/2018 12:25:43.371","4155"
"04/24/2018 12:25:48.385","4120"
"04/24/2018 12:25:53.385","4084"
"04/24/2018 12:25:58.384","4038"
"04/24/2018 12:26:03.384","4003"
"04/24/2018 12:26:13.152","3934"
"04/24/2018 12:26:13.376","3934"
"04/24/2018 12:26:18.381","3900"
"04/24/2018 12:26:23.380","3862"
"04/24/2018 12:26:28.380","3823"
"04/24/2018 12:26:38.090","3761"
"04/24/2018 12:26:38.386","3761"
"04/24/2018 12:26:43.374","3727"
"04/24/2018 12:26:48.373","3694"
"04/24/2018 12:26:53.378","3657"
"04/24/2018 12:26:58.379","3617"
"04/24/2018 12:27:08.372","3553"
"04/24/2018 12:27:13.371","3520"
"04/24/2018 12:27:18.375","3491"
"04/24/2018 12:27:23.381","3460"
"04/24/2018 12:27:28.385","3432"
"04/24/2018 12:27:33.376","3385"
"04/24/2018 12:27:38.380","3359"
"04/24/2018 12:27:43.403","3308"
"04/24/2018 12:27:54.090","3215"
"04/24/2018 12:27:58.374","3175"
"04/24/2018 12:28:03.374","3135"
"04/24/2018 12:28:08.379","3090"
"04/24/2018 12:28:13.380","3046"
"04/24/2018 12:28:18.384","3013"
"04/24/2018 12:28:23.384","2981"
"04/24/2018 12:28:28.380","2945"
"04/24/2018 12:28:39.214","2874"
"04/24/2018 12:28:43.377","2846"
"04/24/2018 12:28:48.381","2810"
"04/24/2018 12:28:53.371","2779"
"04/24/2018 12:28:58.376","2743"
"04/24/2018 12:29:03.381","2700"
"04/24/2018 12:29:08.371","2662"
"04/24/2018 12:29:13.379","2632"
"04/24/2018 12:29:23.370","2648"
"04/24/2018 12:29:28.386","2614"
"04/24/2018 12:29:33.385","2581"
"04/24/2018 12:29:38.386","2544"
"04/24/2018 12:29:48.090","2480"
"04/24/2018 12:29:48.373","2477"
"04/24/2018 12:29:53.376","2439"
"04/24/2018 12:29:58.375","2404"
"04/24/2018 12:30:03.399","2368"
"04/24/2018 12:30:08.370","2346"
"04/24/2018 12:30:13.376","2305"
"04/24/2018 12:30:18.376","2258"
"04/24/2018 12:30:23.383","2220"
"04/24/2018 12:30:28.372","2188"
"04/24/2018 12:30:39.152","2101"
"04/24/2018 12:30:43.371","2066"
"04/24/2018 12:30:48.374","2024"
"04/24/2018 12:30:53.381","1988"
"04/24/2018 12:30:58.372","1956"
"04/24/2018 12:31:03.372","1920"
"04/24/2018 12:31:08.381","1888"
"04/24/2018 12:31:18.340","1827"
"04/24/2018 12:31:18.372","1827"
"04/24/2018 12:31:23.375","1789"
"04/24/2018 12:31:28.378","1750"
"04/24/2018 12:31:33.380","1718"
"04/24/2018 12:31:38.384","1686"
"04/24/2018 12:31:43.375","1656"
"04/24/2018 12:31:48.378","1619"
"04/24/2018 12:31:53.382","1592"
"04/24/2018 12:32:03.464","1525"
"04/24/2018 12:32:08.373","1494"
"04/24/2018 12:32:13.374","1458"
"04/24/2018 12:32:18.384","1424"
"04/24/2018 12:32:23.384","1388"
"04/24/2018 12:32:28.389","1348"
"04/24/2018 12:32:33.378","1282"
"04/24/2018 12:32:38.377","1287"
"04/24/2018 12:32:43.385","1249"
"04/24/2018 12:32:48.379","1216"
"04/24/2018 12:32:58.089","1216"
"04/24/2018 12:32:58.376","1216"
"04/24/2018 12:33:03.380","1217"
"04/24/2018 12:33:08.370","1214"
"04/24/2018 12:33:18.277","1214"
"04/24/2018 12:33:18.376","1213"
"04/24/2018 12:33:23.381","1213"
"04/24/2018 12:33:28.384","1207"
"04/24/2018 12:33:33.385","1207"
"04/24/2018 12:33:38.373","1214"
"04/24/2018 12:33:43.372","1215"
"04/24/2018 12:33:48.410","847"
"04/24/2018 12:33:58.386","124"
"04/24/2018 12:34:03.377","1253"
"04/24/2018 12:34:08.381","976"
"04/24/2018 12:34:13.384","4070"
"04/24/2018 12:34:18.375","3052"
"04/24/2018 12:34:23.380","1368"
"04/24/2018 12:34:28.384","2321"
"04/24/2018 12:34:38.922","4"
"04/24/2018 12:34:48.527","3558"
"04/24/2018 12:34:53.375","1942"
"04/24/2018 12:34:58.380","2327"
"04/24/2018 12:35:03.380","3612"
"04/24/2018 12:35:08.384","2241"
"04/24/2018 12:35:13.372","2792"
"04/24/2018 12:35:18.372","4407"
"04/24/2018 12:35:23.379","2597"
"04/24/2018 12:35:29.031","3576"
"04/24/2018 12:35:38.381","2863"
"04/24/2018 12:35:43.371","4795"
"04/24/2018 12:35:48.376","5805"
"04/24/2018 12:35:53.381","3316"
"04/24/2018 12:35:58.381","3982"
"04/24/2018 12:36:03.386","4296"
"04/24/2018 12:36:08.391","3572"
"04/24/2018 12:36:18.371","2805"
"04/24/2018 12:36:23.376","2768"
"04/24/2018 12:36:28.381","2737"
